Ein Service des Knowledge-Hubs von Monitor Versorgungsforschung. Täglich automatisiert KI-kuratiert aus PubMed und auf Deutsch übersetzt.

Aufgenommen;Autor;Publiziert am;In PubMed seit;Journal;Jahr;Titel;Fragestellung;Ergebnis;Übertragbarkeit;PMID;PubMed-Link
2026-09-11;Wolter B et al.;18.08.2026;18.08.2026;Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz;2026;Hochaltrigkeit in Deutschland: Demografie, regionale Ungleichheit und Gesundheit;Übersicht zur Lebenslage und Gesundheit von über 80-Jährigen in Deutschland basierend auf Gesundheit-65+-Studie (RKI) und D80+-Studie mit Fokus auf geschlechtsspezifische Unterschiede.;"Frauen überwiegen unter Hochaltrigen deutlich; geschlechtsspezifische Unterschiede in Einkommen, Lebenserwartung und Familienstand dokumentiert; strukturschwache Regionen tragen überproportional viele ältere Menschen mit schlechteren Versorgungsstrukturen.";Deutsche Routinedaten, RKI-Studien, direkt anwendbar auf Versorgungsplanung.;42611051;https://pubmed.ncbi.nlm.nih.gov/42611051/
2026-09-11;Azarian M et al.;17.08.2026;17.08.2026;Respir Med;2026;Schlafapnoe und Sterblichkeit: Geschlechterunterschiede in US-Veteranen-kohorte;Retrospektive Kohortenstudie mit 146.145 Veteranen (13,2% Frauen) zu Geschlechtsunterschieden in der Assoziation zwischen schwerer Schlafapnoe (AHI≥30) und Gesamtsterblichkeit.;"Nach Vollausgleich: schwere Schlafapnoe mit niedrigerer Mortalität bei Frauen (aOR 0,64, 95%-KI 0,54–0,76) und Männern (aOR 0,56, 95%-KI 0,54–0,58); in mittlerem und höherem Alter ausgeprägter, keine signifikanten Effekte in jungen Jahren.";USA-Veteranen, Survivor-Bias likely, Behandlung unklar – nur Sicherheitsbefund übertragbar.;42607739;https://pubmed.ncbi.nlm.nih.gov/42607739/
2026-09-11;Nsugbe E et al.;31.07.2026;04.08.2026;Soc Sci Med;2026;Frühgeburtsungleichheit in England: deprivations- und ethnizitätsgradient in versorgungspolitik;Analyse von 1.179.195 Lebendgeburten 2020–2021 in England zur Quantifizierung von Armuts- und Ethnizitätsgradienten in Frühgeburtsraten mit Übersetzung in vorrangige Zielgruppen.;"Monotone Zunahme von 6,39% (reichste Quintile) zu 8,71% (ärmste Quintile); ärmste Quintile verantwortlich für 57,7% der deprivationsattributierten Überschussfälle; schwarze Kariben 10,22% (RR 1,37 vs. weiß-britisch).";England, vergleichbare Systeme (Niederlande, Belgien), direkt nutzbar für gezielte Ressourcenallokation.;42551388;https://pubmed.ncbi.nlm.nih.gov/42551388/
2026-09-11;Molenaar J et al.;21.07.2026;25.07.2026;Soc Sci Med;2026;Indikatoren in Mutter-Neugeborenen-Gesundheit: globale messung neu denken;Qualitative Studie mit 24 Interviews 2023–2025 mit globalen Akteuren zu Herausforderungen der Indikatoren-standardisierung und -priorisierung in Mutter- und Neugeborenen-gesundheit.;"Feld geprägt von Indikatorüberfluss ('überladene Teller'), gemischte Bewertung von Qualitäts-messungen; global-upward Accountability überwiegt lokal-decision-making; 'Indicator-Menü'-Ansätze (kuratiert, aber selektierbar) als Lösungsweg vorgeschlagen, erfordern aber Kapazitätsaufbau lokal.";Qualitativ, global – konzeptionell, nicht direkt Versorgung in Deutschland.;42501578;https://pubmed.ncbi.nlm.nih.gov/42501578/
2026-09-11;Hillyard M et al.;14.05.2026;01.06.2026;Front Public Health;2026;Zugang zu Suchtbehandlung: LGBQ+-Frauen berichten Diskriminierung und Fragmentierung;Qualitative Studie mit 21 semi-strukturierten Interviews mit sexuellen Minderheits-Frauen in England zu Barrieren und Förderfaktoren beim Zugang zu Suchtbehandlung.;"Wenige hatten Behandlung erhalten; Erfahrungen von inadäquater, fragmentarischer oder unterbrochener Versorgung; explizite Homophobie, Diskriminierungs-angst, und Stigmatisierung als Zugangsbarrieren; Förderfaktoren: Akzeptanz von Sexualität, LGBTQ+-Peers, strukturelle Reformen nötig.";Großbritannien, qualitativ, Versorgungsstruktur-barrieren – direkt relevant für deutsche Suchtbehandlung.;42221606;https://pubmed.ncbi.nlm.nih.gov/42221606/
2026-09-10;Bharti A et al.;09.09.2026;09.09.2026;J Cross Cult Gerontol;2026;Psychische Belastung älterer Inder: Geschlecht, chronische Krankheit und ihre Wechselwirkung;2×2-faktorielles Design mit 136 von 200 Älteren (68%) aus Bihar, Indien, gescreent auf psychische Belastung (GHQ-12) nach Geschlecht und Gesundheitsstatus (gesund vs. chronisch krank).;"Psychische Belastung bei 68% der Stichprobe. Signifikante Effekte für Geschlecht [F(1,132)=14,90], Gesundheitsstatus [F(1,132)=55,73] und Interaktion [F(1,132)=14,45]. Frauen mit chronischen Erkrankungen besonders belastet; Ergebnis unterstreicht Bedarf für geriatrische Psychiatrie in Indien.";Indien, limitierte Übertragbarkeit auf deutsches System;42714712;https://pubmed.ncbi.nlm.nih.gov/42714712/
2026-09-10;Fetchko E et al.;Okt. 2026;08.09.2026;Clin Exp Dent Res;2026;Geschlechtsspezifische Unterschiede in oralen Erkrankungen;Retrospektive EHR-Analyse von 254.700 Personen (NIH All of Us) und 4,7 Mio. Zahnpatienten (BigMouth) auf Geschlechtsunterschiede in Mund-, Zahn- und kraniofazialen Erkrankungen.;61 von 87 untersuchten Konzepten (70%) zeigten signifikante Geschlechtsunterschiede: 33 (54%) Frauenbias, 28 (46%) Männerbias. BigMouth: 90 von 230 (39%) mit Bias, davon 97% Frauenbias. Unterschiede über alle Altersgruppen.;USA-Daten, aber reines Deskriptionswerk ohne Ursachen-Erklärung;42709938;https://pubmed.ncbi.nlm.nih.gov/42709938/
2026-09-10;Badrić M et al.;21.08.2026;05.09.2026;Front Public Health;2026;Bildschirmzeit reduziert kardiorespiratorische Fitness bei Jungen;Querschnittsstudie von 306 kroatischen Schulkindern (163 Mädchen, 143 Jungen, 9,89 Jahre) zur Assoziation zwischen Bildschirmzeit und VO2max (geschätzt aus 20-m-Shuttlerun) unter Kontrolle für Gesamtaktivität.;"Signifikanter Haupteffekt Bildschirmzeit auf VO2max [F(2,299)=6,40; p<0,001; η²=0,04]. Signifikante Interaktion Geschlecht×Bildschirmzeit [F(2,299)=4,47; p=0,01; η²=0,03]: Hohe Bildschirmzeit korrelierte mit niedrigerem VO2max nur bei Jungen, nicht bei Mädchen. Effekt unabhängig von selbstberichteter Gesamtaktivität.";Kroatien (Europa), Routinemessungen (Shuttle-Run), biologische Unterschiede oder geschlechterspezifische Verhaltensweisen;42698608;https://pubmed.ncbi.nlm.nih.gov/42698608/
2026-09-10;Klikovac LC et al.;Sept. 2026;01.09.2026;Clin Psychol Psychother;2026;Geschlechtsdynamiken und Leidensdruck bei Stimmenhören;Klinik-Routine-Daten von 347 Erwachsenen mit belastenden Stimmen (UK, 2016–2024) zur Frage, ob Geschlecht der hörenden Person und wahrgenommenes Stimmengeschlecht den Leidensdruck beeinflussen.;"Männerstimmen häufiger; Männer hörten überwiegend Männerstimmen. Frauen, die Männerstimmen hörten, berichteten signifikant höhere Leidenswerte als andere Gruppen. Effekt durch gendered interpersonal dynamics erklärt.";UK-Klinikdaten, qualitative Behandlungsergebnisse, Ansatz ist übertragbar;42675639;https://pubmed.ncbi.nlm.nih.gov/42675639/
2026-09-10;Moilanen R et al.;25.06.2026;25.06.2026;Acta Paediatr;2026;Geschlechtsunterschiede in perinatalen Risikofaktoren für Neurodermitis;Retrospektive Kohortenstudie der finnischen Geburtskohorte 1986 mit 8.993 Personen zu Assoziationen zwischen Geburtsgewicht, Entbindungsmodus, Gestationsalter und Atopischer Dermatitis, stratifiziert nach Geschlecht.;"AD-Prävalenz 23,7 %. Niedriges Geburtsgewicht war nur bei Männern ein Schutzfaktor (adjustiertes RR 0,54; 95%-KI 0,30–0,97), nicht bei Frauen. Entbindungsmodus und Gestationsalter zeigten keinen Zusammenhang mit AD-Risiko.";Finnland, Routinedaten mit klinischer Diagnose, vergleichbare Dokumentation;42347018;https://pubmed.ncbi.nlm.nih.gov/42347018/
2026-09-10;Deledalle A et al.;29.05.2026;29.05.2026;BMJ Open;2026;Geschlechterdiskriminierung und Mentoring reduzieren Forschungsmotivation von Ärztinnen;"Online-Befragung von 1.570 französischen Fachärztinnen und -ärzten in Weiterbildung (997 Frauen, 573 Männer; Nov. 2022–Feb. 2023) zu Unterschieden in Forschungsmotivation, Mentoring und erlebter Diskriminierung.";"Frauen: geringere Forschungsmotivation (21,0 vs. 22,8 Punkte; p=0,011), weniger Mentoring (38,5% vs. 44,5%; p=0,02), deutlich mehr Geschlechtsdiskriminierung (22,8% vs. 3,8%; p=0,005) und sexuelle Belästigung (57,7% vs. 18,2%; p=0,005), höherer Stress (8,48 vs. 7,27; p=0,011).";Frankreich (DACH-vergleichbar), nationale Befragung, strukturelle Barrieren messbar;42215261;https://pubmed.ncbi.nlm.nih.gov/42215261/
2026-09-10;Gubser RJ et al.;21.05.2026;23.05.2026;Stud Health Technol Inform;2026;Geschlechterlücke in Sturzrisikobewertung im Krankenhaus;EHR-Analyse von 898.208 Patienten (2016–2022) einer Universitätsklinik zu Unterschieden zwischen Männern und Frauen in Sturzinzidenz, Sturzrisikoerfassung und Schweregrad von Sturzverletzungen.;Männer: höhere Sturzinzidenz trotz zuverlässigerer Erfassung durch Risiko-Screening-Tool. Frauen: schwerwiegendere Sturverletzungen. Geschlechtsspezifische Unterschiede in Outcome und Assessment-Genauigkeit.;Deutschland (Charité, Berlin), Universitätsklinikdaten, dokumentationspflichtige Einträge;42174812;https://pubmed.ncbi.nlm.nih.gov/42174812/
2026-09-09;Ramu B et al.;Sept. 2026;08.09.2026;J Card Fail;2026;Herz-Nieren-Transplantation: Frauen sterben in den ersten 90 Tagen häufiger;25-Jahr-Analyse von 3.068 simultanen Herz-Nieren-Transplantationen (19,7% Frauen) aus dem US-UNOS-Register mit stratifizierten Cox-Regressionen.;Frauen perioperativ erhöhtes Sterblichkeitsrisiko (aHR 1,58 in den Tagen 0–90, 95%-CI 1,12–2,22, p=0,009), kein signifikanter Unterschied nach Tag 90 (aHR 0,91, p=0,729) oder nach 5 Jahren. Zeitfenster-Analyse im modernen Allokations-Ära zeigte aHR 1,78 (95%-CI 1,19–2,65, p=0,005). Frauen hatten mehr nicht-ischämische Kardiomyopathie und höheren pulmonalen Vaskulären Widerstand baseline. Ursache: perioperative Komplikationen und Zeitmangel zur Vorbereitung, nicht längerfristige biologische oder immunologische Unterschiede.;"USA, aber Sicherheitsbefund zu perioperativem Risiko transkulturell übertragbar; Deutschland fehlen Transplantations-Register dieser Auflösung.";42710970;https://pubmed.ncbi.nlm.nih.gov/42710970/
2026-09-09;Bhat A et al.;02.09.2026;02.09.2026;PLoS One;2026;Frauen mit Bronchiektasen berichten höhere körperliche Aktivität, können aber kürzere Strecken gehen;Querschnittstudie an 55 stabilen Bronchiektasen-Patienten in Südindien mit Messung von selbstberichteter körperlicher Aktivität (IPAQ), Dyspnoe (mMRC), 6-Minuten-Gehstrecke (6MWD) und Lebensqualität.;Frauen kürzere absolute 6MWD (≈57 m weniger), aber kein Unterschied in Prozent-des-Vorhergesagten verglichen mit Männern. Frauen berichteten höhere selbstberichtete körperliche Aktivität (+1.350 MET-min/Woche). Reduzierte 6MWD korreliert mit höherem Alter, weiblichem Geschlecht, erhöhter Exazerbationsfrequenz, höherer Dyspnoe-Schwere und höherer radiologischer Schwere. Dyspnoe-Schwere und radiologische Schwere unabhängig vorhersagend für funktionelle Leistungsfähigkeit. Ursache: Diskrepanz zwischen selbstberichteter und objektiver Aktivität deutet auf Geschlechtsunterschiede in Wahrnehmung oder Messung hin, nicht auf biologische Responsivitätsunterschiede.;"Süd-Asien (Manipal, Indien); begrenzte Übertragbarkeit auf deutsches System, zeigt aber universelles Messbias-Problem bei Aktivitätsbewertung.";42685034;https://pubmed.ncbi.nlm.nih.gov/42685034/
2026-09-09;Gardner SD et al.;17.08.2026;14.06.2026;Sex Health;2026;Co-auftretende Stigmatisierung von HIV, Geschlechtlichkeit und Drogengebrauch beeinflusst mentale Gesundheit Jugendlicher in Kasachstan;Querschnittstudie an 216 HIV-negativen Jugendlichen und jungen Erwachsenen (116 Frauen, 110 Männer) in Almaty, Kasachstan mittels latenter Klassenanalyse der wahrgenommenen Stigmatisierung und psychischer Gesundheit.;"Vier Stigmatisierungs-Klassen identifiziert: (1) niedrig alle Typen (26%); (2) niedrig HIV-Stigma, moderat Drogen- und Geschlechtsminoritäts-Stigma (44%); (3) moderat HIV- und Geschlechtsminoritäts-Stigma (9%); (4) hoch alle Typen (21%). Klasse 4 hatte höhere Odds für Geschlechtsminoritäts-Identifizierung (OR 2,70; 95%-CI 1,09–6,69), höhere Depression (M 13,88 vs. 9,00, p<0,05) und Angst (M 9,00 vs. 5,2, p<0,05) als Klasse 1. Klasse 2 2,47× höhere Odds für Tabakgebrauch und 2,06× für Alkoholkonsum. Ursache: Intersektionalität von Stigmatisierungsformen und Geschlechtsidentität, strukturell und psychologisch.";"Kasachstan (Mittelasien); begrenzte Übertragbarkeit auf Deutschland, da kulturelle Stigmatisierungsmuster unterschiedlich sind.";42289791;https://pubmed.ncbi.nlm.nih.gov/42289791/
2026-09-09;Santos García D et al.;27.04.2026;27.05.2026;Med Sci (Basel);2026;Tiefenhirnstimulation bei Parkinson: Frauen älter, unter-behandelt, aber gleiche Erfolgsquoten;Prospektive Real-World-Registry-Studie zu 618 Parkinson-Patienten (57,6% Männer) mit gerätegestützter Therapie (DBS, Apomorphin-Pumpe, Levodopa-Infusion) an 40 spanischen Zentren.;"Signifikante Geschlechtsdifferenz in DBS-Nutzung (73,1% Männer, p=0,006); Frauen älter bei Indikation (älter, höhere Levodopa-Äquivalenzdosis, schlechtere Lebensqualität und Aktivitäten des täglichen Lebens baseline). Nach 6 Monaten: OFF-Zeit sank, motorische und nicht-motorische Symptome sowie Lebensqualität verbesserten sich in beiden Gruppen; AADL-Verbesserung nur bei Männern im OFF-Zustand. Ursache: Therapiezugang (Selektion zu DBS bei Frauen geringer), nicht biologisch unterschiedliche Responsivität.";"Spanisches Register mit Dokumentationsstandards ähnlich Deutschland; zeigt Zuteilungsunterschiede bei etablierter Technologie.";42201009;https://pubmed.ncbi.nlm.nih.gov/42201009/
2026-09-09;Valencia J et al.;25.05.2026;26.05.2026;Int J Infect Dis;2026;PrEP-Abbruchquoten unter Sexarbeiterinnen deutlich höher als bei Männern;Prospektive Kohortenstudie zur PrEP-Adhärenz bei 189 Sexarbeitern in Madrid, stratifiziert nach Geschlecht und Geschlechtsidentität.;"Cisgender-Frauen zeigten höchste Abbruchquote (20,8 pro 100 Personenmonate, medianes Halten 3,8 Monate), Cisgender-Männer (aHR 0,37; 95%-CI 0,21–0,62) und Trans-Frauen (aHR 0,30; 0,18–0,50) signifikant niedrigeres Abbruchrisiko. Wohnungsinstabilität unabhängig mit erhöhtem Abbruchrisiko assoziiert (aHR 1,91; 95%-CI 1,17–3,12). Ursache: strukturelle Barrieren für Cisgender-Frauen, nicht Biologie.";"Spanisches Gesundheitssystem mit Dokumentationspflichten vergleichbar mit Deutschland; Zugangsbarrieren für vulnerable Gruppen universell.";42190938;https://pubmed.ncbi.nlm.nih.gov/42190938/
2026-09-09;Grapsa J et al.;03.08.2026;26.05.2026;Eur Heart J;2026;Zentren für Frauenherzkrankheiten reduzieren Versorgungsungleichheiten bei Herzinfarkt;European consensus statement zur Etablierung von Frauenherzzentern als Struktur zur Reduktion diagnostischer und therapeutischer Disparitäten in der Kardiologie.;"Frauen haben höhere kardiovaskuläre Mortalität und erhalten weniger diagnostische Tests und Interventionen als Männer; spezialisierte Frauenherzenzentren zeigen verbesserte diagnostische Genauigkeit, bessere Risikofaktorkontrolle und höhere Patientenzufriedenheit, ohne dass langfristige Outcome-Daten zur Mortalitätsreduktion vorliegen. Strukturelle Massnahme zur Reduktion eines bekannten Unterschieds.";"Europäisches Konsensus-Statement; Übertragbarkeit auf deutsches System mit vergleichbarer Kardiologie-Struktur gegeben.";42189053;https://pubmed.ncbi.nlm.nih.gov/42189053/
2026-09-08;Ding Y et al.;07.09.2026;07.09.2026;EuroIntervention;2026;CT-FFR-gesteuerte Diagnostik bei stabiler KHK – unterschiedliche Effekte bei Frauen und Männern;Subgruppen-Analyse der TARGET-Studie (1.216 Patienten) untersucht, ob CT-FFR-Führung bei stabiler KHK geschlechtsspezifische Unterschiede in invasiver Angiographie, Revaskularisierung und 2-Jahres-Outcome zeigt.;"Frauen waren älter (62,3±8,1 vs. 58,2±10,7 Jahre, p<0,001), vergleichbare anatomische KHK-Schwere. CT-FFR-Führung senkte ICA ohne obstruktive KHK und erhöhte frühe Revaskularisierung bei Männern, nicht bei Frauen. Nach 2 Jahren: CT-FFR-Führung assoziiert mit niedrigerer MACE-Rate bei Frauen (adj. HR 0,48, 95% KI 0,27–0,87, p=0,015) vs. Standardversorgung, aber kein Unterschied bei Männern (adj. HR 0,89, 95% KI 0,59–1,33, p=0,574). Autoren betonen: Keine signifikante Sex-×-Behandlungs-Interaktion; Befunde sind explorativ. Vermutlich Biologie (weniger obstruktive Plättchen bei Frauen) + Zugang (Katheterisierung wird bei Frauen zu viel vermieden).";"Interventionelle Kardiologie; Frauen mit mikrovaskularem Leiden, vergleichbar mit Deutschland";42703765;https://pubmed.ncbi.nlm.nih.gov/42703765/
2026-09-08;Brigo F et al.;28.08.2026;28.08.2026;Mult Scler Relat Disord;2026;Multiple-Sklerose-Last in Italien – regionale Gradienten und Geschlechtsmuster;Analyse der Global Burden of Disease-Daten 1990–2023 untersucht, wie sich die MS-Last in Italien regional und nach Geschlecht verschoben hat – von vorzeitiger Mortalität zu Langzeit-Behinderung.;"DALY-Raten stiegen in allen Makroregionen; steilster Anstieg in Sardinien und Süditalien. YLDs wuchsen schneller als YLLs überall, was einen Verschiebung zu behinderungsgeprägter Last bestätigt. Geschlechtliche Unterschiede waren kleiner als geografische Unterschiede (kein genaues Geschlechtsverhältnis beziffert). Signifikante Heterogenität über Makroregionen hinweg.";"Italien, IHME-Schätzungen; Geschlechtsunterschiede klein, geografische Variation dominiert";42664643;https://pubmed.ncbi.nlm.nih.gov/42664643/
2026-09-08;Paraponaris A et al.;07.08.2026;13.08.2026;Health Policy;2026;Hausärztliche Leistungsanpassung sinkt bei Frauen – Kinderverantwortung erklärt den Unterschied;Französische Panels von 2.898 selbstständigen Hausärztinnen und Hausärzten zeigen, wie diese ihre Arbeitsleistung bei sinkendem lokalen Ärztinnen-/Ärztedichte anpassen – mit Fokus auf Unterschiede nach Geschlecht und Familiensituation.;Bei 10% Rückgang der Ärztedichte stiegen die privaten Praxiseinkommen um 1,7–1,8% (p<0,01). Männliche Ärzte erhöhten ihre Einkommen um etwa 2,2% (p<0,01), weibliche Ärzte insgesamt nicht signifikant. Ohne Kinder reagierten Frauen (+1,9%) und Männer (+2,4%) ähnlich (beide p<0,01). Geschlechtsunterschiede in der Leistungsanpassung sind primär auf ungleiche Familienverantwortung während der Kindererziehung zurückzuführen, nicht auf Geschlecht selbst.;"Frankreich, Steuerdaten-Panel; Gatekeeping-System unterscheidet sich von Deutschland";42594604;https://pubmed.ncbi.nlm.nih.gov/42594604/
2026-09-08;Rüthrich MM et al.;30.05.2026;30.05.2026;BMC Public Health;2026;Obere Atemwegsinfekte – Stress und Geschlecht erklären Symptombürde unterschiedlich;Deutsche Studie an 273 Gesunden und 194 Stammzelltransplantations-Empfängern untersucht, ob Frauen höhere Stresslevels aufweisen, die ihre erhöhte Anfälligkeit und Symptombelastung bei Atemwegsinfekten erklären.;"Kohort Gesund (50% Frauen, meist ≤30 Jahre): Frauen berichteten mehr moderate/schwere URTI-Symptome als Männer (57% vs. 36%, p<0,001, φ=0,210) und höhere PSS-4-Werte [t(271)=2,84, p<0,001, d=0,636]. Stress korrelierte bei Frauen schwach mit Symptomen (r=0,15, p=0,04). Kohort Immungeschwächt (40,5% Frauen, meist ≥30 Jahre): Männer berichteten mehr Symptome (83% vs. 68%, p=0,021); PSS-4 unterschied sich nicht nach Geschlecht. Stress–Symptom-Korrelation war stärker (r=0,293, p<0,001), besonders bei Frauen (r=0,385, p<0,001). Beziehung zwischen Geschlecht, Stress und Symptomen ist gesundheitsstatus-abhängig; Biologie + Psyche.";"Deutschland, Klinikstudien aus Jena/Charité; geschlechtsspezifische Stressphysiologie";42218391;https://pubmed.ncbi.nlm.nih.gov/42218391/
2026-09-08;Andrade CAS et al.;29.05.2026;29.05.2026;Sci Rep;2026;Diabetes-Prävalenz und Ungleichheit in Europa – Geschlecht und Sozialstatus;SHARE-Daten von 13 europäischen Ländern 2010–2019 analysieren geschlechtsgespaltete nationale und subnationale Unterschiede in selbstberichteter Diabetes-Prävalenz und deren sozioökonomische Treiber.;"Diabetes-Prävalenz sank von 11% (2010/11) auf 10,6% (2019); von 5,9% in der Schweiz bis 16,7% in Tschechien. Subnationale Spannweite: 2,1% bis 28,5%. Gini-Koeffizient stieg von 21,9% auf 22,5%; Schweiz zeigte höchsten Wert [30,1% (95% KI 7,9–41,7)]. Bildungs- und Einkommens-Konzentrationsindizes waren konsistent niedrig und überwiegend negativ (Ungleichheit zugunsten niedriger Sozialgruppen). Urbanisierung zeigte gemischte Muster (p>0,05).";"13 europäische Länder, SHARE-Kohorte; hohe Vergleichbarkeit mit Deutschland";42215567;https://pubmed.ncbi.nlm.nih.gov/42215567/
2026-09-08;Fang L et al.;02.06.2026;29.05.2026;Cancer Epidemiol;2026;Alkoholkonsum und Lebererkrankung – Frauen zeigen geschlechtsspezifische biologische Anfälligkeit;UK-Biobank-Kohortenstudie mit Plasmaproteomik untersucht, ob Geschlecht die Beziehung zwischen Alkoholdosis und alkoholassoziierter Lebererkrankung (ALD) sowie Krebs modifiziert und welche biologischen Mediatoren dies erklären.;Nach 13,8 Jahren Follow-up: Jede 70 g/Woche Alkoholzuwachs assoziiert mit HR 1,21 (95% KI 1,19–1,23) für ALD bei Frauen vs. HR 1,06 (95% KI 1,05–1,07) bei Männern (p für Interaktion <0,001). Frauen zeigten 2,8-fach höheres ALD-Risiko bei 200 g/Woche. Proteomik identifizierte unterschiedliche Mediatoren: Männer zeigen pro-inflammatorische Pathways (MAPK, NF-κB), Frauen Zelladhäsion und PI3K-Akt-Wege. Biologie erklärt unterschiedliche Alkohelvulnerabilität zwischen Geschlechtern.;"UK-Biobank, vergleichbar mit Deutschland; biologische Mechanismen, nicht Zugang";42214924;https://pubmed.ncbi.nlm.nih.gov/42214924/
2026-09-08;Azzi M et al.;29.05.2026;29.05.2026;J Sex Marital Ther;2026;Fertilitätsschutz bei Transgender-Personen in Italien – Beratung mangelhaft, Reue häufig;Italienische Querschnittsstudie (n=548) untersucht Einstellungen zur Fertilitätserhaltung, Beratungsqualität und Entscheidungsreue bei Transgender/nicht-binären Personen nach hormoneller Geschlechtsangleichung.;"Fertilitätsschutz-Uptake 4,6% (21 von 548); nur 1 Person nutzte später Gameten. Beratung zur Fertilitätserhaltung wurde nicht systematisch angeboten und oft als suboptimal wahrgenommen. Unter 373 mit Decision Regret Scale-Ausfüllung: 67,3% berichteten Entscheidungsreue – assoziiert mit aktuellem Wunsch nach Familie (p<10⁻⁴) und niedrigerer Zufriedenheit mit Arbeitsbedingungen zum Zeitpunkt der FP-Entscheidung (p=0,018). Lücken im System, keine strukturierte hochwertige Beratung. Zugang-/Informationsproblem, nicht Biologie.";"Italien, Primärquellen-Erhebung; ähnlich in deutschsprachigem Raum";42212866;https://pubmed.ncbi.nlm.nih.gov/42212866/
2026-09-07;Zakar R et al.;29.08.2026;29.08.2026;BMC Public Health;2026;Gemeindliche Gesundheitserziehung senkt Unterernährung von Kindern um 78 Prozent;Pakistanische Evaluationsstudie mit 253 Frauen und 371 Kindern vor sowie 222 Müttern und 318 Kindern nach Intervention eines Bildungsmoduls über vier Phasen in urbaner Siedlung.;Unterernährungsprävalenz sank von 28% auf 6% (p<0,001 für Längenwachstum, Gewicht und Kopfumfang). Mütter-BMI stieg signifikant (p=0,002), Anämie blieb unverändert. Gemeinsame Entscheidungen zur Verhütung nahmen zu (p<0,001), Zugangsbarrieren sanken. Intervention zeigt: Geschlechtergerechte Elternschulung ändert Versorgungsergebnisse bei Mangelernährung.;Pakistan, aber Methodik (partizipative Elternschulung) auf ressourcenärmere deutsche Settings übertragbar.;42668377;https://pubmed.ncbi.nlm.nih.gov/42668377/
2026-09-07;Miragoli S et al.;16.07.2026;17.07.2026;J Interpers Violence;2026;Emotionsregulation und Empathie senken Kindesmisshandlungs-Risiko unterschiedlich bei Vätern und Müttern;Italienische Gemeindestudie mit 110 Vätern und 149 Müttern (Kinder 6–14 Jahre) zu Zusammenhängen von Emotionsregulation, Empathie und Kindesmisshandlungsrisiko (Child Abuse Potential, CAP) mit Geschlechterdifferenzen.;Bei Vätern moderierte Mangel an Perspektivenübernahme den Effekt von Impulskontrollschwäche auf CAP. Bei Müttern moderierte empathische Sorge den Effekt von Emotionserkennungsschwäche und mangelndem emotionalen Bewusstsein auf CAP (alle p<0,05). Pflegeverhalten wird durch unterschiedliche psychische Faktoren bei Männern und Frauen gefährdet. Intervention: müsste bei Vätern Perspektivenübernahme, bei Müttern emotionale Kompetenz stärken.;"Italien; Mechanismus zu elterlichem Risiko übertragbar, da psychosozial bedingt.";42464521;https://pubmed.ncbi.nlm.nih.gov/42464521/
2026-09-07;Hajek A et al.;06.07.2026;06.07.2026;J Am Med Dir Assoc;2026;Sexuelle Minderheiten erwarten LGBTQIA+-freundliche Pflegeheime deutlich häufiger;Deutsche repräsentative Bevölkerungsbefragung mit 2.518 Bürgern (Altersspanne 18–74 Jahre, 8,7% sexuelle Minderheiten) zu Erwartungen an künftige stationäre Pflege.;"Sexuelle Minderheiten bewerteten Toleranz gegenüber LGBTQIA+ (β=1,44; p<0,001), LGBTQIA+-freundliche Dienste (β=1,15; p<0,001) und Offenheit für deren Anliegen (β=1,29; p<0,001) als deutlich wichtiger als Heterosexuelle. Unterschiede besonders ausgeprägt zwischen Heterosexuellen und Homosexuellen. Zugang zur Versorgung: sexuelle Minderheiten fürchten Diskriminierung und verlangen explizit inklusive Rahmenbedingungen.";"Deutschland, eigene Daten; direkte Relevanz für Altenpflege-Planung.";42407223;https://pubmed.ncbi.nlm.nih.gov/42407223/
2026-09-07;Fucile I et al.;13.04.2026;02.06.2026;High Blood Press Cardiovasc Prev;2026;Unattended Blutdruckmessung zeigt höhere Genauigkeit für Frauen mit unkontrollierter Hypertonie;Italienische Hypertonie-Studie mit 307 Patienten (48% Frauen) vergleicht unüberwachte, überwachte und ambulante Blutdruckmessungen gegen 24-Stunden-Monitoring zur Diagnosegenauigkeit.;"Die unbeaufsichtigte Messung identifizierte unkontrollierte Hypertonie genauer als die begleitete (AUC 0,71 vs. 0,65; p<0,05). Bei Frauen war der Unterschied deutlicher (AUC 0,712 vs. 0,620; p<0,05), weil die Weisskittelhypertonie-Verfälschung bei ihnen stärker ausfiel. Ursache: unterschiedliche emotionale Reaktion auf klinische Messung.";"Italien, vergleichbares Gesundheitssystem; Befund zu Messmethode übertragbar auf Deutschland.";42228045;https://pubmed.ncbi.nlm.nih.gov/42228045/
